id;slope;cd_water;aspect;hill90;hill5;hill45;clc00;numpoints;target
1868;8.83127;0.133273;7;251;34;186;323;0;0
1869;7.77765;0.165272;6;252;5;166;323;0;0
1870;6.54228;0.209475;5;253;0;159;323;0;0
1871;4.90225;0.0891338;5;254;0;164;323;0;0
1872;2.8566;0;6;254;11;172;243;0;0
1873;3.92501;0.0814098;5;254;4;167;312;0;0
1874;7.04127;0.183252;5;253;0;157;321;0;0
1875;4.0937;0.110656;5;254;0;167;321;0;0
1876;1.20342;0.0654557;7;254;0;179;321;0;0
1877;5.51611;0;8;253;0;191;324;0;0
1878;4.75661;0;8;254;40;192;312;0;0
1879;1.91555;0;3;254;23;181;312;0;0
1880;1.01767;0;8;254;0;182;312;0;0
1881;5.17075;0.0860263;7;253;0;185;312;0;0
1882;5.30921;0.0964439;7;253;25;181;312;1;1
1883;3.50317;0;6;254;9;171;242;0;0
1884;3.42739;0.0805106;6;254;0;172;242;0;0
1885;3.39479;0.082036;7;254;16;176;312;0;0
1886;3.58254;0;5;254;0;168;312;0;0
1887;3.85949;0;5;254;0;168;242;0;0
1888;4.14379;0.0865123;6;254;0;168;312;0;0
1889;3.50292;0;6;254;0;173;312;0;0
1890;3.97248;0;7;254;0;175;312;1;1
1891;3.80848;0.0834388;6;254;0;172;312;0;0
1892;3.38405;0;6;254;0;171;312;0;0
1893;3.0454;0;6;254;0;172;312;0;0
1894;2.47578;0.0743684;6;254;0;173;312;0;0
1895;1.75652;0.0655956;6;254;0;175;312;0;0
1896;0.923489;0.064069;6;254;0;178;312;0;0
1897;0.82245;0.0638631;8;254;0;181;242;0;0
1898;2.36151;0;8;254;0;183;242;0;0
1899;3.74385;0;8;254;0;184;242;0;0
1900;5.50269;0.0998791;8;253;0;190;242;1;1
1901;4.50239;0.0802204;8;254;0;191;242;0;0
1902;1.04508;0;10;254;0;182;242;0;0
1903;3.6206;0;8;254;0;186;312;0;0
1904;10.4169;0.17227;8;250;0;201;313;0;0
1905;22.7309;0.825601;8;235;0;224;313;0;0
1906;19.2182;1.03499;8;240;96;224;313;0;0
1907;3.99955;0.639577;9;254;39;191;313;0;0
1908;5.83278;0.600447;5;253;0;161;313;0;0
1909;16.7675;0.777519;5;244;0;121;313;0;0
1910;21.1365;1.16179;5;237;0;104;321;0;0
1911;17.8485;0.979819;5;242;0;118;321;0;0
1912;8.73257;0.548292;5;252;0;151;321;0;0
1913;3.12688;0.409358;6;254;0;171;333;0;0
1914;2.53169;0.334327;6;254;0;176;313;0;0
1915;2.41814;0.262606;7;254;0;178;313;0;0
1916;3.55215;0.185578;4;254;0;171;313;0;0
1917;11.0903;0;4;250;0;156;313;0;0
1918;3.218;0;4;254;0;171;323;0;0
1919;13.0342;0.228281;7;248;0;187;323;0;0
1920;16.2296;0.689298;7;244;43;188;323;0;0
1921;14.1444;1.18545;7;247;36;185;323;0;0
1922;12.4863;1.24476;7;249;13;169;323;0;0
1923;15.2094;1.43851;7;246;0;169;332;0;0
1924;12.6413;1.26002;7;248;16;172;312;0;0
1925;8.49249;1.13711;6;252;0;155;323;0;0
1926;14.2125;1.30704;5;247;0;130;323;0;0
1927;20.8519;1.29326;5;238;0;104;321;0;0
1928;19.0549;0.702592;5;240;0;112;313;0;0
1929;13.3435;0.347735;5;248;0;136;323;0;0
1930;10.591;0.36242;4;250;0;157;323;0;0
1931;8.75128;0.317348;3;252;0;179;311;0;0
1932;9.5298;0.233827;2;251;0;191;313;0;0
1933;9.87923;0.171747;3;251;0;181;313;0;0
1934;9.19527;0;3;251;0;168;313;0;0
1935;10.6343;0.239054;8;250;0;205;311;0;0
1936;23.4686;0.929721;8;233;100;222;311;0;0
1937;16.6286;1.01165;8;244;81;215;311;0;0
1938;8.95214;0.616941;8;251;56;202;311;0;0
1939;3.3545;0.473082;9;254;36;190;311;0;0
1940;1.14853;0.42352;3;254;21;180;311;0;0
1941;12.6996;0.586628;4;248;0;145;311;0;0
1942;31.6172;1.759;4;217;0;79;311;0;0
1943;29.6478;0.908354;4;221;0;87;311;0;0
1944;1.93295;0;6;254;0;175;311;0;0
1945;8.4516;0.271567;3;252;0;173;313;0;0
1946;5.13894;0.176877;3;253;0;181;313;0;0
1947;1.84088;0.128802;3;254;25;182;512;0;0
1948;1.97687;0.129113;9;254;30;186;512;0;0
1949;2.83782;0.132929;10;254;33;188;324;0;0
1950;2.92216;0.133387;2;254;28;184;324;0;0
1951;2.27056;0.0944942;3;254;25;182;242;0;0
1952;1.42727;0.0644147;10;254;27;184;512;0;0
1953;3.71961;0;8;254;31;186;512;0;0
1954;6.54716;0.111292;7;253;33;187;112;1;1
1955;7.76007;0.13425;7;252;31;185;323;1;1
1956;8.14081;0.162996;6;252;2;164;323;0;0
1957;10.1618;0;6;251;0;155;311;0;0
1958;8.42493;0;7;252;0;175;323;0;0
1959;5.95628;0;7;253;27;183;323;0;0
1960;2.86687;0;7;254;20;178;323;0;0
1961;2.65812;0.0742477;7;254;24;181;323;0;0
1962;2.82945;0.108388;7;254;23;181;311;0;0
1963;3.01171;0.18415;6;254;12;173;311;0;0
1964;1.71752;0.22648;6;254;16;176;311;0;0
1965;1.68548;0.159901;2;254;25;182;311;0;0
1966;3.04347;0.0881558;9;254;35;189;324;0;0
1967;4.68071;0;8;254;38;191;311;0;0
1968;4.44805;0.0974087;8;254;36;189;311;0;0
1969;6.34694;0.123109;8;253;43;194;311;0;0
1970;6.04153;0;2;253;35;188;313;0;0
1971;5.62904;0;2;253;38;191;313;0;0
1972;4.59409;0.107475;10;254;37;190;313;0;0
1973;8.71889;0.229771;3;252;14;172;313;0;0
1974;10.3945;0;3;250;0;171;311;0;0
1975;5.74805;0;9;253;47;197;312;0;0
1976;5.9638;0.0945149;8;253;40;192;323;0;0
1977;2.29653;0.0691198;5;254;12;173;312;0;0
1978;5.25826;0.0867477;3;253;0;175;312;0;0
1979;4.51243;0;2;254;33;187;312;0;0
1980;0.542522;0;9;254;24;181;231;0;0
1981;6.16057;0.0959394;6;253;1;164;243;0;0
1982;8.49069;0.221425;6;252;0;157;243;0;0
1983;6.03525;0.107763;6;253;0;164;243;0;0
1984;4.07003;0;6;254;7;169;312;0;0
1985;5.22392;0;5;253;0;163;312;0;0
1986;6.11218;0.118274;5;253;0;160;312;0;0
1987;2.40637;0.0673771;5;254;0;172;321;0;0
1988;1.66493;0;7;254;0;181;321;0;0
1989;5.14793;0;8;253;0;186;312;0;0
1990;5.95072;0.112258;7;253;26;182;312;0;0
1991;2.66965;0.0705717;6;254;12;173;312;0;0
1992;1.03349;0.0640195;6;254;20;178;312;0;0
1993;3.55044;0.103787;8;254;29;185;211;0;0
1994;3.9248;0.0806918;7;254;26;183;312;0;0
1995;2.70365;0;6;254;11;172;242;0;0
1996;3.29528;0;6;254;10;171;242;0;0
1997;4.24679;0.086056;6;254;13;173;312;0;0
1998;4.08899;0.0841496;5;254;5;167;312;0;0
1999;3.16322;0;5;254;0;170;312;0;0
2000;1.50379;0.0645336;5;254;0;175;312;0;0
2001;1.29956;0;7;254;0;179;242;0;0
2002;1.66764;0.0656232;7;254;0;179;242;0;0
2003;1.7207;0.104259;6;254;0;177;312;0;0
2004;1.8061;0.0672109;6;254;0;176;312;0;0
2005;1.83334;0;6;254;0;175;312;0;0
2006;1.60509;0.0652143;6;254;0;176;242;0;0
2007;1.13993;0;6;254;0;178;312;0;0
2008;1.14774;0;8;254;0;182;242;0;0
2009;1.06678;0;9;254;0;183;242;0;0
2010;1.3809;0;8;254;0;183;242;0;0
2011;3.9726;0.0767528;8;254;0;189;242;0;0
2012;9.79726;0.227994;8;251;0;206;242;0;0
2013;11.5873;0.264349;9;249;0;212;312;0;0
2014;10.062;0.155595;2;251;0;194;312;0;0
2015;5.29423;0;2;253;0;190;312;0;0
2016;11.3734;0.205423;8;249;0;204;324;0;0
2017;24.5936;0.963924;8;231;96;218;313;0;0
2018;16.5464;0.958752;8;244;70;207;313;0;0
2019;9.26347;0.792939;5;251;0;148;313;0;0
2020;18.5226;1.01628;5;241;0;114;313;0;0
2021;21.1578;1.33129;5;237;0;103;321;0;0
2022;19.9169;1.34408;5;239;0;108;321;0;0
2023;13.8387;0.787996;5;247;0;132;321;0;0
2024;5.41985;0.522057;5;253;0;162;321;0;0
2025;2.16196;0.430953;6;254;0;175;313;0;0
2026;2.10963;0.361779;7;254;0;178;313;0;0
2027;2.42875;0.294572;7;254;0;179;313;0;0
2028;1.36899;0.249928;5;254;0;175;313;0;0
2029;9.10897;0.204618;4;251;0;161;313;0;0
2030;8.6289;0;4;252;0;161;313;0;0
2031;8.62607;0.156546;8;252;0;190;323;0;0
2032;17.5168;0.535312;8;243;0;206;323;0;0
2033;11.1303;1.00057;8;250;56;201;323;0;0
2034;4.20781;1.02337;7;254;28;184;312;0;0
2035;9.78245;1.16205;7;251;33;185;321;0;0
2036;11.5583;1.38972;7;249;18;174;312;0;0
2037;13.5097;1.43413;6;247;0;137;312;0;0
2038;19.8024;1.64102;5;239;0;108;321;0;0
2039;21.0865;0.968079;5;237;0;103;321;0;0
2040;13.9771;0.364291;5;247;0;131;313;0;0
2041;5.05941;0.0981034;5;254;0;164;323;0;0
2042;6.62795;0.162524;3;253;0;180;321;0;0
2043;10.0043;0.318669;2;251;0;193;313;0;0
2044;11.0929;0.49177;2;250;0;194;313;0;0
2045;12.8018;0.388786;3;248;0;171;313;0;0
2046;13.6929;0;4;247;0;151;313;0;0
2047;10.1644;0;8;250;0;197;311;0;0
2048;24.9221;0.749571;8;231;94;216;311;0;0
2049;15.9214;1.00535;8;245;73;210;311;0;0
2050;8.30974;0.643181;8;252;50;198;311;0;0
2051;1.78931;0.516429;6;254;15;175;311;0;0
2052;6.59057;0.525049;5;253;0;159;311;0;0
2053;16.5365;0.876487;5;244;0;123;311;0;0
2054;31.7648;2.16546;4;216;0;74;311;0;0
2055;27.2989;0.781588;4;226;0;93;311;0;0
2056;2.76323;0;6;254;0;172;311;0;0
2057;11.9367;0.393316;3;249;29;181;311;0;0
2058;6.80268;0.234451;2;253;33;187;512;0;0
2059;5.403;0.219443;10;253;43;194;512;0;0
2060;5.83339;0.231083;10;253;45;195;324;0;0
2061;6.07278;0.233607;2;253;37;190;324;0;0
2062;6.30585;0.19552;2;253;37;190;242;0;0
2063;6.04753;0.149183;2;253;40;192;323;0;0
2064;5.15285;0.0963246;10;253;41;193;512;0;0
2065;3.77607;0;9;254;38;191;512;0;0
2066;4.63643;0;7;254;22;180;512;0;0
2067;6.83316;0;6;253;0;159;512;0;0
2068;6.57994;0.141594;6;253;0;169;243;0;0
2069;10.4373;0;8;250;0;192;311;0;0
2070;6.1803;0;8;253;38;191;311;0;0
2071;1.58051;0;7;254;22;180;323;0;0
2072;3.17763;0;7;254;22;180;311;0;0
2073;2.98462;0.0774078;7;254;18;177;311;0;0
2074;2.52032;0.151647;6;254;13;173;311;0;0
2075;3.18727;0.193125;7;254;27;183;311;0;0
2076;1.9023;0.182776;8;254;29;185;311;0;0
2077;1.39688;0.116332;9;254;28;184;311;0;0
2078;3.52931;0.0909165;8;254;34;188;311;0;0
2079;4.63443;0.139906;8;254;36;189;311;0;0
2080;7.74643;0.273942;8;252;49;197;311;0;0
2081;14.056;0.521568;8;247;72;210;333;0;0
2082;10.9737;0.24827;8;250;61;205;311;0;0
2083;2.829;0.0691073;8;254;32;187;311;0;0
2084;5.02756;0.163563;10;254;41;193;313;0;0
2085;7.38813;0.142662;2;252;43;193;313;0;0
2086;7.11397;0.134546;2;253;36;189;311;0;0
2087;4.04346;0.145983;3;254;23;180;311;0;0
2088;6.37557;0.257447;4;253;5;167;311;1;1
2089;7.18278;0.117463;3;252;0;171;311;0;0
2090;3.41087;0;10;254;33;187;312;0;0
2091;1.29814;0;8;254;24;181;312;0;0
2092;1.94134;0;6;254;17;176;211;0;0
2093;0.920388;0;4;254;19;178;312;1;1
2094;2.12814;0;3;254;25;182;211;0;0
2095;5.28697;0.0867788;4;253;6;168;231;0;0
2096;6.83247;0.14709;5;253;0;157;243;0;0
2097;6.1651;0.100569;6;253;0;164;243;0;0
2098;5.81496;0;6;253;0;170;211;0;0
2099;4.53752;0;6;254;8;169;231;0;0
2100;4.34018;0.0953733;5;254;0;166;312;0;0
2101;3.42798;0.0724388;5;254;7;169;312;0;0
2102;0.814734;0;4;254;0;177;321;0;0
2103;1.46612;0;8;254;0;183;321;0;0
2104;3.01657;0.0710994;8;254;0;184;312;0;0
2105;4.49924;0.144212;7;254;0;180;231;0;0
2106;3.45623;0.110515;7;254;16;176;211;0;0
2107;2.35449;0.0727125;7;254;19;178;211;0;0
2108;3.21427;0.102583;7;254;24;181;312;0;0
2109;3.59224;0.0747721;7;254;21;179;312;0;0
2110;3.17786;0.0760574;6;254;9;171;312;0;0
2111;3.20173;0;6;254;10;171;312;0;0
2112;3.46753;0;6;254;14;174;312;0;0
2113;3.06914;0.0719754;6;254;11;172;312;0;0
2114;1.72274;0;6;254;15;175;312;0;0
2115;0.695177;0;6;254;0;178;312;0;0
2116;0.997943;0;6;254;0;178;312;0;0
2117;1.64839;0.0651324;6;254;0;178;312;0;0
2118;1.64176;0.131213;6;254;0;177;242;0;0
2119;1.44309;0.0654074;6;254;0;176;242;0;0
2120;1.4529;0;6;254;0;176;312;0;0
2121;1.27672;0;6;254;0;177;242;0;0
2122;1.3892;0;7;254;0;180;242;0;0
2123;2.02156;0.0663831;8;254;0;183;312;0;0
2124;1.06796;0.0641254;8;254;0;182;242;0;0
2125;1.48567;0.0653526;8;254;0;184;242;0;0
2126;6.63943;0.144988;9;253;0;198;312;0;0
2127;15.3505;0.466733;9;245;0;218;312;0;0
2128;15.7521;0.683021;9;245;90;222;312;0;0
2129;13.0868;0.34699;2;248;0;195;313;0;0
2130;12.2648;0;3;249;0;189;312;0;0
2131;10.1611;0.255491;9;250;0;209;312;0;0
2132;23.149;0.922414;8;234;96;219;324;0;0
2133;12.9901;0.482569;8;248;52;197;324;0;0
2134;17.52;0.77724;5;243;0;118;324;0;0
2135;21.3806;1.56285;5;237;0;102;333;0;0
2136;17.985;1.2856;5;242;0;116;321;0;0
2137;14.2247;0.952397;5;247;0;130;321;0;0
2138;7.92086;0.645199;5;252;0;154;321;0;0
2139;2.18724;0.523114;5;254;0;173;321;0;0
2140;1.17774;0.456131;6;254;0;177;313;0;0
2141;1.68083;0.392022;7;254;0;179;313;0;0
2142;2.07091;0.344561;7;254;0;180;313;0;0
2143;1.19879;0.314226;6;254;0;177;313;0;0
2144;6.16201;0.217665;4;253;0;166;321;0;0
2145;11.5175;0;4;249;0;153;313;0;0
2146;5.60452;0;8;253;0;189;312;0;0
2147;20.0448;0.470087;8;239;0;209;312;0;0
2148;10.2678;1.00941;8;250;47;195;321;0;0
2149;3.59398;0.935813;7;254;16;175;321;0;0
2150;7.91544;1.0482;7;252;20;177;321;0;0
2151;10.2893;1.21377;6;250;1;162;321;0;0
2152;15.968;1.57845;5;245;0;125;321;0;0
2153;20.664;1.14222;5;238;0;105;321;0;0
2154;18.2615;0.582657;5;242;0;114;313;0;0
2155;9.70167;0.161941;6;251;0;150;313;0;0
2156;4.1022;0;7;254;0;181;323;0;0
2157;3.57985;0.0866831;10;254;0;190;321;0;0
2158;6.81245;0.200363;10;253;0;194;321;0;0
2159;8.86813;0.37471;2;251;0;191;321;0;0
2160;15.8558;0.662283;3;245;0;155;321;0;0
2161;19.6152;0;4;240;0;128;333;0;0
2162;8.84874;0;7;251;0;176;311;0;0
2163;27.5314;0.858763;8;226;71;196;311;0;0
2164;20.0026;1.22335;8;239;62;199;311;1;1
2165;8.93042;0.709899;8;251;45;195;311;0;0
2166;6.62789;0.619761;5;253;0;158;311;0;0
2167;14.8856;0.832715;5;246;0;128;311;0;0
2168;19.0495;1.1524;5;241;0;111;311;0;0
2169;29.1488;2.19052;4;222;0;79;311;0;0
2170;25.51;0.691824;4;230;0;97;311;1;1
2171;3.14332;0;7;254;0;178;311;0;0
2172;13.548;0.621778;3;247;20;174;311;0;0
2173;9.84745;0.425958;2;251;39;190;311;0;0
2174;9.23344;0.384169;10;251;54;201;311;0;0
2175;8.04328;0.380917;10;252;50;198;312;0;0
2176;6.86544;0.369691;2;253;40;191;312;0;0
2177;6.906;0.33478;2;253;40;192;242;0;0
2178;7.20733;0.281739;2;252;44;194;323;0;0
2179;7.34397;0.172448;10;252;46;196;311;0;0
2180;5.50716;0.0909368;2;253;35;189;323;0;0
2181;1.83139;0;3;254;20;179;512;0;0
2182;3.47812;0.0745833;5;254;7;169;311;0;0
2183;3.35119;0.155721;7;254;0;182;243;1;1
2184;12.2459;0.300678;8;249;55;200;311;0;0
2185;7.37875;0.144094;8;252;44;194;311;0;0
2186;0.0489423;0.0647455;1;254;22;180;311;0;0
2187;1.69159;0;7;254;21;179;311;0;0
2188;2.50716;0.0677602;7;254;19;178;311;0;0
2189;1.4759;0.091262;7;254;19;178;311;0;0
2190;4.02037;0.168545;8;254;32;187;311;0;0
2191;2.7187;0.214638;8;254;28;184;311;0;0
2192;0.910945;0.180815;8;254;24;181;311;0;0
2193;3.26803;0.17189;8;254;33;188;311;0;0
2194;5.15309;0.225435;8;253;40;192;311;0;0
2195;9.96233;0.381658;8;251;59;204;311;0;0
2196;15.1373;0.602872;8;246;78;214;311;0;0
2197;9.17051;0.249939;8;251;58;203;311;0;0
2198;3.40278;0.102071;9;254;37;190;311;0;0
2199;5.55555;0.316559;8;253;36;189;311;0;0
2200;5.54697;0.273965;9;253;46;196;313;0;0
2201;6.17481;0.286822;10;253;45;195;313;0;0
2202;8.31704;0.303896;2;252;36;188;313;0;0
2203;9.21545;0.298822;3;251;19;176;311;0;0
2204;7.60136;0.274281;3;252;12;171;311;0;0
2205;5.33663;0.135983;3;253;0;175;312;0;0
2206;3.09698;0.0793209;3;254;19;178;312;0;0
2207;1.73932;0.0658044;4;254;16;176;211;0;0
2208;1.33469;0;7;254;20;179;312;0;0
2209;1.49954;0.064704;6;254;19;178;312;0;0
2210;1.16739;0;6;254;17;177;312;0;0
2211;7.74002;0;4;252;0;159;231;0;0
2212;8.24494;0;4;252;0;156;211;0;0
2213;2.56304;0;6;254;13;173;231;0;0
2214;3.63704;0;7;254;16;176;211;0;0
2215;3.56149;0;7;254;16;175;231;0;0
2216;2.32719;0.0671998;5;254;12;172;312;0;0
2217;1.23139;0.0906494;10;254;26;183;312;0;0
2218;5.64057;0;10;253;44;195;312;0;0
2219;6.99824;0;10;253;46;196;312;0;0
2220;6.11309;0.136467;10;253;44;195;231;0;0
2221;4.87253;0.173826;10;254;41;193;231;1;1
2222;3.73859;0.0799232;9;254;37;191;312;0;0
2223;2.80923;0;9;254;34;188;312;0;0
2224;1.50012;0.065936;9;254;28;184;312;0;0
2225;1.63466;0;7;254;20;178;312;0;0
2226;2.72497;0;6;254;11;172;312;0;0
2227;2.63017;0;6;254;12;172;312;0;0
2228;2.47658;0.0676718;6;254;16;175;312;0;0
2229;2.15286;0.0673764;6;254;17;176;332;0;0
2230;1.46156;0;7;254;20;179;312;0;0
2231;0.80627;0;6;254;19;178;242;0;0
2232;1.11893;0.0639209;6;254;17;176;312;0;0
2233;1.44414;0.0644994;6;254;18;177;211;0;0
2234;1.45224;0.0653612;7;254;0;178;312;0;0
2235;0.97664;0.0651505;6;254;0;178;312;0;0
2236;0.69438;0.0633653;5;254;0;178;312;0;0
2237;0.564639;0;7;254;0;180;211;0;0
2238;1.43552;0.0643318;8;254;0;183;211;0;0
2239;1.94149;0.09411;8;254;0;184;211;0;0
2240;2.08409;0.130601;8;254;0;186;242;0;0
2241;4.43725;0.1458;9;254;0;193;242;0;0
2242;11.1639;0.317813;9;250;0;211;242;0;0
2243;18.7611;0.758307;9;241;0;225;312;0;0
2244;17.0768;0.952466;9;243;94;224;312;0;0
2245;12.1757;0.478677;2;249;53;199;313;1;1
2246;15.6989;0.432454;2;245;49;193;312;0;0
2247;13.7379;0;10;247;71;210;324;0;0
2248;18.5119;0.549146;8;241;95;223;324;0;0
2249;6.7192;0.223882;8;253;39;191;324;0;0
2250;20.1678;0.711398;4;239;0;115;333;0;0
2251;17.7575;1.35733;4;242;0;122;323;0;0
2252;10.0037;0.906467;5;251;0;147;323;0;0
2253;6.03825;0.721094;5;253;0;161;321;0;0
2254;3.1667;0.619021;4;254;0;173;321;0;0
2255;1.27672;0.547488;3;254;0;180;321;0;0
2256;0.721938;0.483896;3;254;0;180;324;0;0
2257;1.00247;0.437392;8;254;0;183;313;0;0
2258;1.5411;0.372507;8;254;0;184;313;0;0
2259;0.106174;0.307888;6;254;0;180;313;0;0
2260;4.99957;0.223726;4;254;0;167;321;0;0
2261;12.3076;0;4;249;0;147;313;0;0
2262;3.97586;0;7;254;0;183;312;0;0
2263;19.1067;0.420557;8;240;0;201;312;0;0
2264;11.2578;0.854154;7;250;28;181;321;0;0
2265;6.96428;0.820104;6;253;3;165;312;0;0
2266;7.93181;0.909113;6;252;6;167;312;0;0
2267;9.8483;1.02704;6;251;0;154;321;0;0
2268;15.6747;1.27205;5;245;0;124;311;0;0
2269;18.3489;0.795596;5;242;0;114;311;0;0
2270;13.0907;0.256354;5;248;0;135;313;0;0
2271;6.31762;0;7;253;0;173;311;0;0
2272;8.2781;0;8;252;0;194;321;0;0
2273;4.84035;0.135963;8;254;0;193;324;0;0
2274;4.90906;0.218498;9;254;0;195;321;0;0
2275;6.30415;0.336074;2;253;0;189;321;0;0
2276;18.6621;0.762174;4;241;0;143;333;0;0
2277;25.3687;0;4;230;0;110;333;0;0
2278;7.94511;0;6;252;0;155;311;0;0
2279;27.8966;0.864183;7;225;0;179;311;0;0
2280;28.2963;1.76439;7;224;51;181;333;0;0
2281;15.2079;1.06079;7;246;26;177;333;0;0
2282;12.8491;0.873844;5;248;0;135;311;0;0
2283;22.1364;1.42147;5;236;0;99;333;0;0
2284;21.7556;1.84985;5;236;0;101;311;0;0
2285;25.5876;1.26628;5;230;0;86;311;0;0
2286;20.8642;0.51182;4;238;0;112;311;0;0
2287;8.83166;0.647113;2;251;44;194;311;0;0
2288;10.6101;0.626926;10;250;58;202;311;0;0
2289;8.59694;0.567852;2;252;42;192;242;0;0
2290;5.7345;0.502108;3;253;31;186;242;0;0
2291;4.26837;0.440094;2;254;33;187;323;0;0
2292;4.52267;0.345394;10;254;37;190;323;0;0
2293;4.92842;0.245236;10;254;39;191;311;0;0
2294;6.03968;0.136575;3;253;31;185;323;0;0
2295;7.00578;0.108225;3;253;22;179;242;0;0
2296;5.31012;0.125855;3;253;15;175;311;0;0
2297;1.59615;0.179201;8;254;27;183;243;0;0
2298;11.852;0.373026;8;249;51;197;243;0;0
2299;9.33517;0.205304;8;251;44;193;311;0;0
2300;0.570439;0.0634027;8;254;24;181;311;0;0
2301;0.750882;0;2;254;24;181;311;0;0
2302;0.782926;0;8;254;24;181;311;0;0
2303;1.5247;0.0646375;7;254;24;181;324;0;0
2304;3.65429;0.139548;8;254;30;185;311;0;0
2305;2.92397;0.207988;7;254;25;182;311;0;0
2306;2.22501;0.247596;8;254;27;183;324;0;0
2307;4.20516;0.257478;8;254;37;191;324;0;0
2308;6.35392;0.322134;8;253;47;197;324;0;0
2309;12.2823;0.542991;8;249;69;210;333;0;0
2310;15.7827;0.667357;8;245;82;216;311;0;0
2311;8.78032;0.301865;9;252;59;205;311;0;0
2312;5.50096;0.197831;9;253;46;196;311;0;0
2313;7.29963;0.452843;8;252;41;192;311;0;0
2314;6.52962;0.40028;8;253;38;190;311;0;0
2315;5.26119;0.40616;8;253;40;192;311;0;0
2316;5.19422;0.451488;2;253;35;189;311;0;0
2317;11.2155;0.553805;3;250;26;179;311;0;0
2318;12.3297;0.457588;3;249;19;174;311;0;0
2319;8.10998;0.221183;3;252;14;173;211;0;0
2320;4.4545;0.0832246;4;254;13;173;211;0;0
2321;2.36559;0;3;254;18;177;312;0;0
2322;1.34734;0;10;254;27;183;312;0;0
2323;0.61464;0.0641785;2;254;23;181;211;0;0
2324;0.572008;0.0638596;5;254;19;178;312;0;0
2325;7.45031;0.15948;4;252;0;161;231;0;0
2326;8.23214;0.124376;4;252;0;161;231;0;0
2327;1.25871;0;4;254;0;177;231;0;0
2328;1.29292;0;8;254;25;182;231;0;0
2329;2.34773;0;8;254;30;186;231;0;0
2330;0.951298;0;3;254;23;181;231;0;0
2331;6.49635;0;9;253;50;199;231;0;0
2332;11.3325;0;9;250;70;211;231;0;0
2333;11.8896;0;10;249;59;203;231;0;0
2334;11.1318;0;10;250;57;202;231;0;0
2335;10.1967;0;10;250;54;200;231;0;0
2336;9.12697;0;10;251;51;199;312;0;0
2337;7.3512;0;2;252;44;194;312;0;0
2338;4.85521;0;2;254;31;186;312;0;0
2339;2.27449;0;3;254;20;179;312;0;0
2340;1.55538;0.0649731;5;254;15;175;312;0;0
2341;1.04739;0;5;254;17;177;211;0;0
2342;0.830112;0;7;254;22;180;312;0;0
2343;1.02076;0.0638114;7;254;23;181;312;0;0
2344;1.27725;0;7;254;24;181;211;0;0
2345;0.319757;0.063423;7;254;22;180;312;0;0
2346;0.552433;0.0634536;3;254;22;180;211;0;0
2347;0.825365;0;9;254;25;182;211;0;0
2348;1.421;0;9;254;28;184;211;0;0
2349;1.66562;0;9;254;0;185;211;0;0
2350;2.11938;0;10;254;0;185;312;0;0
2351;2.54098;0;10;254;0;187;211;0;0
2352;3.26629;0.0758372;9;254;0;190;243;0;0
2353;4.26562;0.161872;9;254;0;192;243;0;0
2354;6.38297;0.231878;9;253;0;199;242;0;0
2355;10.5289;0.326127;9;250;68;210;312;0;0
2356;16.2144;0.606329;9;244;92;223;312;0;0
2357;19.9255;1.09978;9;239;105;229;312;0;0
2358;16.708;1.13177;9;244;93;223;313;0;0
2359;10.5482;0.779926;10;250;59;204;313;0;0
2360;14.1809;0.474915;2;247;56;199;312;0;0
2361;15.5003;0;2;245;68;207;312;0;0
2362;13.2542;0;9;248;79;216;312;0;0
2363;1.86631;0.119206;3;254;24;182;324;0;0
2364;18.3119;0.500622;4;242;0;131;333;0;0
2365;15.7229;0.995156;4;245;0;147;333;0;0
2366;9.53495;0.771696;3;251;0;168;323;0;0
2367;5.27173;0.720558;3;253;0;178;323;0;0
2368;3.62636;0.652486;3;254;0;179;321;0;0
2369;2.36191;0.578841;3;254;0;181;321;0;0
2370;2.13822;0.531545;2;254;0;183;333;0;0
2371;2.94562;0.472776;9;254;0;188;324;0;0
2372;2.96749;0.406632;9;254;0;188;324;0;0
2373;2.04883;0.3464;3;254;0;182;313;0;0
2374;7.0968;0.349394;4;253;0;161;321;0;0
2375;13.1794;0.241031;4;248;0;140;311;0;0
2376;4.54708;0;7;254;0;180;312;0;0
2377;15.192;0.295701;8;246;0;192;312;0;0
2378;11.942;0.555126;7;249;0;174;312;0;0
2379;8.42091;0.65108;6;252;6;167;321;0;0
2380;7.2779;0.747399;6;252;0;163;321;0;0
2381;9.25527;0.934035;6;251;0;152;321;0;0
2382;14.2004;0.995106;5;247;0;130;323;0;0
2383;15.6972;0.531599;5;245;0;126;311;0;0
2384;7.74306;0.184756;5;252;0;154;311;0;0
2385;8.73523;0;8;252;0;193;311;0;0
2386;9.60911;0;8;251;0;200;321;0;0
2387;6.458;0.182896;8;253;0;196;324;0;0
2388;6.97062;0.312966;9;253;0;200;321;0;0
2389;5.07184;0.366624;2;254;34;188;321;0;0
2390;19.5883;0.814067;4;240;0;138;333;0;0
2391;28.6762;1.03033;4;223;0;105;313;0;0
2392;13.8944;0;4;247;0;139;313;0;0
2393;20.9904;0;7;238;0;177;313;0;0
2394;31.8266;1.45396;7;216;0;175;311;0;0
2395;21.5299;1.77987;7;237;11;160;311;0;0
2396;15.4824;1.31382;5;245;0;127;311;0;0
2397;25.169;2.03394;5;230;0;90;311;0;0
